Timestamp,Open,High,Low,Close,Vol,VolCcy,Rate
2019/10/23,8020.8,8050,7291.1,7464.7,45255.42504,337818171.30041753,1.58
2019/10/24,7464,7498.5,7340.8,7413.4,14726.97536,109176959.13071037,1.59
2019/10/25,7413.4,8843.8,7381.1,8658.6,66432.00688,575208174.80104017,1.6
2019/10/26,8658.7,10500,8640,9230.4,126270.9687,1165531549.40632944,1.6
2019/10/27,9230.5,9785.7,9072.7,9528.9,45015.91089,428952113.30992761,1.6
2019/10/28,9528.7,9906.4,9185,9199.5,44133.04919,406001986.00840982,1.6
2019/10/29,9206.9,9539.4,9054,9408.3,30953.32058,291218126.02767911,1.59
2019/10/30,9408.2,9409.6,8999.9,9154.4,27195.509,248958567.62154886,1.59
2019/10/31,9154.4,9403,8934.6,9144.2,28088.95532,256851025.24272196,1.53
2019/11/1,9143.5,9284.5,9038,9227.9,24963.75995,230363080.46124536,1.53
2019/11/2,9227.9,9373.9,9189.1,9289,11666.77767,108372697.73260014,1.53
2019/11/3,9289.3,9364,9071,9195.3,12113.36071,111385985.6920658,1.53
2019/11/4,9194.9,9524,9117,9393.8,25261.94856,237305692.38903397,1.56
2019/11/5,9392.6,9458.8,9161.6,9304.2,23187.41182,215740317.05182928,1.62
2019/11/6,9304.2,9442.3,9252,9339.1,16337.85933,152580902.03060608,1.58
2019/11/7,9339.1,9373.8,9100.3,9213.7,13222.89156,121831755.9412186,1.58
2019/11/8,9213.7,9259.1,8675.8,8773.4,29247.91041,256603617.21013228,1.58
2019/11/9,8773.4,8874.4,8723,8804.6,12555.14511,110543030.61217381,1.58
2019/11/10,8804.9,9135,8748.3,9036.3,18262.10504,165021859.76861458,1.58
2019/11/11,9036.3,9070.8,8616.7,8734.3,19454.78716,169923947.50285525,1.58
2019/11/12,8734.3,8890,8577,8818.9,16600.44833,146397693.80733307,1.58
2019/11/13,8819,8844.6,8711.6,8775.2,11239.98591,98633124.33716129,1.57
2019/11/14,8775.2,8799.9,8585,8640.8,12955.07282,111942193.24906481,1.55
2019/11/15,8640.8,8790,8388,8472.5,27119.27044,229768018.84272075,1.54
2019/11/16,8472.5,8540,8434.3,8490.8,8567.809607,72747557.80933253,1.54
2019/11/17,8490.8,8624.3,8367.4,8498,13340.6195,113368584.4842313,1.54
2019/11/18,8499.6,8500,8057,8183.5,22074.38759,180645750.86715183,1.54
2019/11/19,8183.7,8230,8000,8130.1,18184.77589,147844046.44767921,1.54
2019/11/20,8130.1,8231.8,8040.3,8099.5,16482.43258,133499462.71613288,1.54
2019/11/21,8099.5,8147.8,7429,7626.6,39979.94491,304911047.9,1.55
2019/11/22,7626.6,7750,6790.1,7262.9,92049.5328,668546551.75525327,1.56
2019/11/23,7262.9,7345,7082.2,7310.2,29601.22911,216390905.03524347,1.56
2019/11/24,7311.4,7329.7,6865.3,6902.6,42794.08688,295390464.11548963,1.56
2019/11/25,6902.5,7388,6513.1,7109.1,90552.41238,643746154.84689018,1.58
2019/11/26,7109,7340.9,7023.2,7155.7,38824.44291,277816066.11591692,1.59
2019/11/27,7155.7,7656.2,6847.1,7506.5,51964.86014,390074222.60818166,1.6
2019/11/28,7506.4,7640.7,7364.3,7417.8,28429.04838,210880995.07583441,1.6
2019/11/29,7418.2,7849.5,7396.1,7740.8,32371.17883,250578821.06829904,1.6
2019/11/30,7740.8,7800.8,7450,7543.3,22192.5591,167405131.08724194,1.6
2019/12/1,7542,7542,7229.6,7392,32919.20514,243338764.36612512,1.6
2019/12/2,7392.7,7419.1,7151,7293.7,25888.24216,188821071.82430362,1.6
2019/12/3,7292.9,7399.9,7237.5,7292.4,15190.5622,110775655.7526411,1.57
2019/12/4,7292.3,7805.2,7080,7195,53247.08072,383112745.78579625,1.56
2019/12/5,7195.6,7483.6,7150,7388.5,36865.95276,272384091.98181535,1.56
2019/12/6,7388.4,7589,7301.5,7528,28659.56306,215749190.7179384,1.57
2019/12/7,7528,7618,7467.6,7487.2,15690.99591,117481624.54148831,1.57
2019/12/8,7486.6,7561.7,7374.2,7508.5,16220.35219,121790514.44534526,1.57
2019/12/9,7509.4,7660.7,7283.7,7342.4,28158.68547,206752332.19000859,1.56
2019/12/10,7342.3,7409.7,7160,7224.5,19692.19369,142266253.34793811,1.56
2019/12/11,7224.5,7271,7132.3,7208,14463.38805,104252101.05185808,1.55
2019/12/12,7208,7290,7088.6,7196.7,20884.21204,150297408.79683207,1.55
2019/12/13,7196.8,7301,7192.6,7257,12566.06442,91191929.48933613,1.54
2019/12/14,7257,7268.9,7010,7063.8,12898.35289,91111385.13428077,1.54
2019/12/15,7063.8,7203.8,7010.2,7118.7,11179.51095,79583584.61,1.54
2019/12/16,7118.8,7147.8,6817.1,6894.1,23444.13454,161626207.91029076,1.54
2019/12/17,6894,6933,6560,6623.7,33041.8675,218859417.75206651,1.53
2019/12/18,6623.7,7455,6434.4,7276,62049.98362,451475680.80042068,1.54
2019/12/19,7276.1,7364.1,7051,7149.7,28989.25141,207264450.81129628,1.52
2019/12/20,7149.7,7217,7080,7186.8,19151.08062,137634986.22583222,1.52
2019/12/21,7186.8,7186.8,7113.2,7134,7531.969508,53733070.46764644,1.52
2019/12/22,7133.9,7502,7122.2,7497.5,22957.91231,172126947.56874183,1.52
2019/12/23,7498,7690,7266.8,7317.4,39692.33745,290444710.06863054,1.53
2019/12/24,7317.4,7434.4,7161.4,7256.2,28516.13483,206918777.53421707,1.53
2019/12/25,7255.6,7272.6,7129.1,7202.6,13586.62665,97859037.14479882,1.53
2019/12/26,7202.7,7438,7160.1,7202.6,19545.09459,140775498.28262592,1.53
2019/12/27,7201.9,7271.8,7087.2,7252.5,19552.19254,141802276.3621182,1.51
2019/12/28,7253.3,7361,7239.6,7312.9,13835.29857,101176154.92176725,1.51
2019/12/29,7313.6,7528,7286.7,7389,14448.21513,106757861.56660512,1.51
2019/12/30,7388.5,7406.6,7220.1,7244.5,12799.67344,92727234.23883291,1.57
2019/12/31,7244,7321.8,7146.6,7195,10710.7499,77063845.52093065,1.59
2020/1/1,7195,7255.9,7176.3,7199.7,4312.618435,31049558.94538955,1.59
2020/1/2,7199.7,7209,6933.6,6966.1,17188.72898,119738404.97913443,1.56
2020/1/3,6965.5,7404.8,6870.7,7345.8,34011.67847,210955649.5771147,1.55
2020/1/4,7345.9,7402.5,7272.5,7354.9,12446.83633,91253740.64774004,1.55
2020/1/5,7354.9,7494.7,7319,7357.8,18814.28413,139886908.46596712,1.55
2020/1/6,7356.9,7796.7,7349.5,7758.8,27426.92231,207238103.95265585,1.54
2020/1/7,7759,8204.2,7725.6,8147.9,46430.47062,368411439.88913465,1.53
2020/1/8,8148.2,8456.9,7875.3,8054.7,57083.28495,470466984.8816978,1.55
2020/1/9,8055.2,8055.5,7752.1,7820,29932.56876,236448987.04860622,1.54
2020/1/10,7820.1,8196.3,7674.1,8196.2,43358.10377,343756862.4501032,1.53
2020/1/11,8197,8286.5,8001,8020.1,29316.14066,238125594.50286573,1.53
2020/1/12,8020,8198.9,7961.5,8185.4,13402.04018,108589900.18722436,1.53
2020/1/13,8185.4,8195.9,8056,8108.4,12448.32152,100920813.59490225,1.53
2020/1/14,8108.5,8881.1,8104.2,8812.8,66079.21295,566806085.9753121,1.53
2020/1/15,8812.6,8915.8,8568.1,8819.2,36708.4136,321690159.0789637,1.54
2020/1/16,8819.2,8857,8592.4,8724.6,25287.72534,219637003.24486536,1.54
2020/1/17,8724.7,9055,8676,8911.7,35322.13655,313781340.8012877,1.56
2020/1/18,8911.7,8990,8808,8914.7,18471.29829,164440427.60712713,1.56
2020/1/19,8914.7,9198.4,8478.3,8703.2,36100.28804,318729196.3848161,1.56
2020/1/20,8703.5,8743.8,8524.5,8643.4,18260.56906,157952755.97218406,1.56
2020/1/21,8643.5,8783.8,8490.1,8734.4,15050.82334,130297782.70151974,1.54
2020/1/22,8733.6,8817.5,8594.9,8683.9,12152.56374,105625175.30838738,1.55
2020/1/23,8682.9,8690.6,8308.7,8407.3,19209.04029,162737420.65494907,1.55
2020/1/24,8407.2,8527.2,8229,8442,14093.36503,118120369.34561157,1.55
2020/1/25,8441.7,8448.8,8274.4,8339.9,7357.069825,61298826.86440562,1.55
2020/1/26,8340.7,8617.3,8296,8614.4,11191.35829,94877651.06242034,1.55
2020/1/27,8614.7,9002.7,8567.3,8911.3,22167.24838,194286805.4703827,1.53
2020/1/28,8911.3,9402.1,8900,9374,28709.94233,260699314.89893106,1.53
2020/1/29,9373.8,9443.7,9237.2,9304.3,18038.44064,168536180.50767064,1.51
2020/1/30,9304.3,9576.1,9200,9512.3,18724.33327,175740429.3942881,1.48
2020/1/31,9512.3,9528,9211.2,9352,14639.67568,136808424.1897055,1.45
2020/2/1,9352,9463.4,9295.6,9385,8084.93628,75854541.50890139,1.45
2020/2/2,9385.9,9473.1,9159,9333.1,15082.79927,140977456.8949128,1.45
2020/2/3,9333.2,9609.7,9235,9295.8,21081.2323,197219204.88563877,1.46
2020/2/4,9295.7,9353.8,9096.6,9196.2,17545.44438,161700652.09845328,1.48
2020/2/5,9196.2,9744,9177.3,9614.5,19529.42546,184998951.66099575,1.49
2020/2/6,9613.4,9865.1,9525.8,9773.6,18720.62275,181842039.83912888,1.51
2020/2/7,9773.7,9888,9732.7,9817.8,14303.88812,140165550.39957833,1.49
2020/2/8,9817.6,9935.2,9669,9892.7,14960.5912,146672748.2118315,1.49
2020/2/9,9892.7,10164.1,9878.6,10154,15690.96808,157974686.4935071,1.49
2020/2/10,10154.1,10185.2,9750,9846.7,23698.20158,234850024.6440797,1.45
2020/2/11,9846.6,10317.9,9712.2,10222.8,26715.2967,266590436.35621455,1.48
2020/2/12,10223.2,10451.9,10223.1,10328.8,23447.1311,241971336.5421174,1.49
2020/2/13,10328.8,10502,10085.6,10230,47704.13335,490316246.32256943,1.48
2020/2/14,10229.9,10377.6,10110.4,10340.9,32652.84723,334649202.29279214,1.49
2020/2/15,10340.9,10373.4,9802.6,9906,37986.49702,383192646.87838596,1.49
2020/2/16,9905.9,10047.8,9640,9917.7,30923.6271,305727700.64860857,1.49
2020/2/17,9916.6,9964.9,9455,9706.2,48268.63926,467541691.35727966,1.49
2020/2/18,9706.2,10253.3,9587.7,10166.8,48795.71351,480694538.20789856,1.47
2020/2/19,10166.9,10265,9300,9594.6,44713.67834,443783773.8081392,1.47
2020/2/20,9593.9,9696.6,9400,9598.1,38353.39636,367192376.6637402,1.46
2020/2/21,9598.1,9754.8,9560,9679.7,29359.50566,284076321.3943853,1.43
2020/2/22,9679.7,9703.5,9561,9649,28339.23386,273256797.21843493,1.43
2020/2/23,9649,9993.6,9648.4,9935.4,41020.97715,404119452.14039063,1.43
2020/2/24,9935.1,9989.3,9468.5,9658.9,48777.66253,473600978.1806671,1.35
2020/2/25,9659,9673,9243,9315.8,42780.61822,406479074.15986896,1.3
2020/2/26,9315.7,9378.2,8610,8786.6,64540.80113,580985160.8137288,1.26
2020/2/27,8787.1,8977,8526.1,8822.5,58991.66296,518711988.6640884,1.18
2020/2/28,8822.6,8900.3,8440.7,8689.2,61114.16803,528682119.78010726,0.97
2020/2/29,8688.2,8792,8524.7,8525.5,40966.33379,355322396.28796077,0.97
2020/3/1,8524.8,8750.5,8413.6,8531.3,47508.5769,407173635.4,0.97
2020/3/2,8531,8962,8499.2,8911.1,53551.92791,469022762.68902457,0.89
2020/3/3,8912.5,8915.1,8650.8,8759.2,59588.20996,523682786.9864594,0.73
2020/3/4,8759.2,8847.3,8664.8,8750.8,44050.77814,385776978.3006979,0.59
2020/3/5,8750.9,9156.3,8750.9,9054.5,57325.08504,516375061.03492755,0.48
2020/3/6,9054.4,9169,8988,9133.1,56996.79192,517568046.0767119,0.39
2020/3/7,9133.1,9188.6,8843,8887.5,43349.93544,391432594.18700516,0.39
2020/3/8,8887.5,8887.5,8000,8035.7,73458.65301,623878044.6481037,0.39
2020/3/9,8035.7,8178.1,7637.4,7930.3,77849.49736,612617259.9426825,0.31
2020/3/10,7930.2,8145,7735.9,7895.9,61101.71481,485071215.2242261,0.43
2020/3/11,7895.9,7981.6,7595.8,7934.1,52231.65607,408468630.40111405,0.4
2020/3/12,7934.1,7961.8,4399.1,4797,241241.5296,1512117727.4738503,0.39
2020/3/13,4794.5,5959,3791.9,5574.3,333606.803,1702388772.688069,0.38
2020/3/14,5601.7,5641.4,5062.3,5178.6,92600.85735,498440650.99360394,0.38
2020/3/15,5178.9,5950,5097.8,5363.6,96883.08551,523812423.0390339,0.38
2020/3/16,5364.4,5368.7,4448.8,5028,152274.163,746394005.3077942,0.29
2020/3/17,5028,5527.9,4923.7,5314.1,95267.7092,502991524.4029291,0.3
2020/3/18,5313.2,5436.9,5007.6,5393.4,92500.31242,485823238.6742551,0.21
2020/3/19,5393.4,6400,5252.6,6163.1,102506.6108,596360540.6860694,0.2
2020/3/20,6163,6910,5610,6205.8,131840.2615,843279092.6049625,0.15
2020/3/21,6205.8,6452.9,5863,6189.1,88559.89151,545297718.9683933,0.15
2020/3/22,6189.2,6406.4,5742.4,5817.1,96997.68458,592639726.2197375,0.15
2020/3/23,5817.1,6600,5694,6464.7,126761.7694,780859575.3929243,0.17
2020/3/24,6464.4,6838,6373.4,6746,102134.4291,676732003.4221733,0.25
2020/3/25,6745.7,6962.4,6450,6679.1,86098.12658,572734939.3,0.19
2020/3/26,6679.3,6779.7,6519,6735,64050.32733,426025965.3712964,0.13
2020/3/27,6734.9,6845.4,6265,6360.7,71423.52567,475856987.78103316,0.11
2020/3/28,6360.7,6361,6021.1,6236.6,76837.77134,477100525.1358006,0.11
2020/3/29,6237.1,6268.8,5871.6,5881.3,58607.08772,357302126.28106827,0.11
2020/3/30,5880.4,6600,5860,6394,75516.3952,472379766.5563538,0.14
2020/3/31,6394.1,6519.9,6329,6409.8,42568.10117,274202019.6263513,0.17
2020/4/1,6410.2,6700,6150,6643.5,72644.66171,459223201.58318204,0.16
2020/4/2,6643.5,7260,6554.4,6794.3,79911.99042,540435594.7,0.14
2020/4/3,6794.3,7047.2,6602.1,6733.8,74113.58644,506145650.9872979,0.15
2020/4/4,6733.8,6995.7,6650,6856.7,59491.29709,403290274.98162055,0.15
2020/4/5,6856.7,6897.9,6676.2,6771.9,37729.01987,256108213.06017315,0.15
2020/4/6,6771.9,7354.9,6763.3,7329.9,79769.60104,562246187.6813635,0.2
2020/4/7,7329.9,7457.4,7075,7197.2,58544.83092,428518275.4666743,0.2
2020/4/8,7197.4,7423.3,7150,7360.3,56248.41259,410422056.1900275,0.23
2020/4/9,7360.2,7372.1,7113.8,7282.5,31196.36221,227084818.3831314,0.25
2020/4/10,7282.4,7294.8,6743,6859.7,57598.6708,403108186.10515255,0.25
2020/4/11,6859.8,6945.7,6762,6878.4,41096.90118,281957815.3866038,0.25
2020/4/12,6878.4,7180,6775.6,6904.9,49377.09449,342862358.5582017,0.25
2020/4/13,6904.9,6904.9,6575.3,6838.1,56392.30937,379669018.5812894,0.27
2020/4/14,6838.1,6977,6758,6868.1,50972.1043,350469821.7674869,0.25
2020/4/15,6868,6931.9,6609,6622,52632.22221,357344888.2537651,0.19
2020/4/16,6621.6,7192.5,6473.5,7101.6,89840.67934,620834362.3227198,0.17
2020/4/17,7101.5,7146.3,6989.5,7027.7,42440.31671,299832167.1334161,0.16
2020/4/18,7027.6,7295,7014,7249.8,50066.50676,357743973.59522986,0.16
2020/4/19,7249.8,7264.7,7055.7,7120.5,48139.02021,344466526.6759165,0.16
2020/4/20,7120.4,7211.9,6751.1,6828.4,66666.79162,467999050.05956435,0.15
2020/4/21,6828.2,6940,6761.8,6841.2,42882.94817,293905414.0430507,0.17
2020/4/22,6841.1,7155.5,6817.6,7126.5,45748.4659,319643945.4,0.16
2020/4/23,7126.5,7750,7026,7483.7,82169.53768,605219003.0986727,0.17
2020/4/24,7484.6,7610,7396.2,7504.8,58896.52285,442487906.1467654,0.18
2020/4/25,7504.9,7702.5,7435.8,7540.5,64795.3944,488909433.3029503,0.18
2020/4/26,7540.1,7701,7485.6,7695.6,70021.42926,531602494.09244275,0.18
2020/4/27,7695.4,7795,7623.6,7775.3,64643.22425,497984673.60862267,0.17
2020/4/28,7775.4,7780,7660,7739.7,63789.78963,492470253.4481094,0.16
2020/4/29,7739.8,8954.8,7705,8779.3,123102.9665,1024436629.7101917,0.18
2020/4/30,8779.3,9456.2,8400,8620.2,140084.9009,1247714416.075257,0.16
2020/5/1,8619.8,9056.9,8616.5,8827.2,67695.0285,596489608.7924519,0.17
2020/5/2,8826.7,9010.2,8730,8972.1,78920.43699,699950058.6350256,0.17
2020/5/3,8972.7,9192.2,8720,8895.7,90031.7472,806857694.7008667,0.17
2020/5/4,8895.3,8953.4,8523.9,8871.2,96707.13476,845944217.0771012,0.16
2020/5/5,8871.6,9108.4,8766.7,9019,84281.9266,752068930.8559698,0.16
2020/5/6,9019,9394.8,8913.2,9145,99883.2091,914518399.2609252,0.16
2020/5/7,9144.9,10077,9028.1,9984.6,130190.2857,1242121128.5534189,0.15
2020/5/8,9984.5,10033,9715.3,9799.2,84507.47954,837085092.2242297,0.15
2020/5/9,9799.1,9910,9522.5,9539.7,79065.1755,768386911.9160836,0.15
2020/5/10,9539.4,9568.4,8002,8722.8,135629.2886,1175933162.719137,0.15
2020/5/11,8722.2,9160,8200,8559.2,119853.7857,1041725395.230564,0.16
2020/5/12,8559.5,8974.4,8527.2,8810,73230.58582,643023457.2,0.16
2020/5/13,8810,9397.6,8792,9307.4,78176.03272,706729660.1346152,0.15
2020/5/14,9308.1,9945,9256.7,9793,109781.4308,1053882520.4462093,0.15
2020/5/15,9793,9849.1,9123,9315,104364.0924,992483620.7238843,0.15
2020/5/16,9315,9588.4,9221.1,9380.8,78971.14362,742700022.5556449,0.15
2020/5/17,9380.7,9887.6,9323.1,9679,81391.06501,783960385.9043446,0.15
2020/5/18,9679.1,9955,9456.5,9734,66444.06947,646369920.6621869,0.17
2020/5/19,9734.2,9900,9471,9776,79108.71826,765372973.4771736,0.16
2020/5/20,9776,9840.1,9313,9511.1,89074.84,860775748.2756779,0.16
2020/5/21,9511.1,9576.4,8814.7,9068.3,103042.3192,955389052.9676269,0.16
2020/5/22,9069,9259.7,8933.4,9171.3,78005.42494,712009041.1914417,0.17
2020/5/23,9171.3,9305,9081,9176.5,68740.51731,632478121.7345355,0.17
2020/5/24,9176.5,9299.3,8692.1,8718,83792.2214,761094616.2250896,0.17
2020/5/25,8718.8,8976.2,8632.7,8897.1,69838.40811,615562662.1019073,0.17
2020/5/26,8897.1,9012.4,8697.4,8838.1,71221.13906,631237186.0379684,0.17
2020/5/27,8838.2,9228,8812.3,9202,73552.97596,664329283.0625345,0.18
2020/5/28,9201.9,9622.7,9112.8,9574.3,84235.91705,785868336.8,0.17
2020/5/29,9574.4,9604.1,9330,9424.8,75892.27428,717602995.6553403,0.17
2020/5/30,9425.1,9750.3,9332.8,9699.1,78522.02237,747728837.1497681,0.17
2020/5/31,9699.1,9700.6,9400,9450.2,78085.37901,745206675.8829129,0.17
2020/6/1,9450.2,10367.3,9420.2,10198.1,79057.9432,771218443.6,0.17
2020/6/2,10197.9,10220,9281.3,9517.9,106983.8432,1046958298.4865897,0.17
2020/6/3,9517.9,9689.3,9388,9665,65713.3309,627704970.7,0.17
2020/6/4,9665,9880,9460,9787.7,74661.71873,723999726.4656854,0.17
2020/6/5,9787.7,9855,9600.1,9620.2,77796.88436,758251057.6712427,0.18
2020/6/6,9620.1,9735,9536,9668.2,40798.24274,392841507.04772425,0.18
2020/6/7,9667.7,9811.9,9376.5,9745.9,70902.81205,681212528.5704529,0.18
2020/6/8,9746,9800,9637.3,9777,45597.08536,443539031.5407577,0.19
2020/6/9,9777,9875,9560,9771.2,66444.71095,645382757.4142781,0.19
2020/6/10,9771.2,9999,9664.2,9880.9,78797.02674,771773139.0687077,0.18
2020/6/11,9881.6,9975.1,9056.2,9280.6,110040.3386,1060601658.066512,0.19
2020/6/12,9280.9,9557.6,9240.7,9466.3,66839.7881,629319972.0368158,0.18
2020/6/13,9466.2,9494.8,9350.9,9474,63400.92385,597782531.9845603,0.18
2020/6/14,9473.8,9480.5,9246.1,9343.3,50019.88183,470371974.8,0.18
2020/6/15,9343.3,9496.9,8910.4,9424.4,69641.88717,642824498.6972038,0.17
2020/6/16,9424.4,9592.2,9372,9523.9,70455.34524,668826585.0933201,0.18
2020/6/17,9524.3,9566,9231,9462.4,64362.3029,608065230.1,0.19
2020/6/18,9463.5,9486,9278.7,9387.5,70368.44252,662485939.5,0.19
2020/6/19,9387.3,9438,9240,9312,86892.73423,811135461.1127846,0.18
2020/6/20,9312,9396,9172.1,9358.4,84769.56221,788783185.9165758,0.18
2020/6/21,9358.9,9420,9282,9295.7,84495.90273,790609990.5895928,0.18
2020/6/22,9295.7,9786.1,9276,9684,82039.54359,779015513.1525931,0.17
2020/6/23,9684,9718.8,9578.4,9623.8,74355.38068,716595442.0601633,0.18
2020/6/24,9623.9,9670.1,9205.1,9297,60233.39265,568342796.9567795,0.17
2020/6/25,9296.8,9340.1,9007.4,9248.8,73960.73496,682472072.4456849,0.17
2020/6/26,9248.9,9298.4,9046,9161.9,61983.78851,569538223.2507994,0.17
2020/6/27,9161.9,9195,8818,9012,43773.74496,397728043.6849087,0.17
2020/6/28,9012.1,9190,8937.8,9117.4,25593.76,232655978.55456844,0.17
2020/6/29,9117.3,9235.5,9028,9188.8,37778.78896,344847125.14690375,0.16
2020/6/30,9188.8,9204.4,9063.7,9136.5,44575.17448,407843062.1618732,0.16
2020/7/1,9136.5,9289,9091.9,9229.9,37420.6754,343893720.6650068,0.16
2020/7/2,9229.9,9262.9,8941.3,9086.7,67214.1713,616261499.9,0.16
2020/7/3,9086.3,9125.1,9040,9060.7,46031.31614,418518519.8262292,0.16
2020/7/4,9060.7,9189.8,9044.7,9134.5,21999.70879,200171946.06118584,0.16
2020/7/5,9134.4,9144.5,8906.3,9073.5,29445.15342,266541583.5738974,0.16
2020/7/6,9073.5,9375.7,9059.2,9344.8,50066.13441,462437363.12164897,0.16
2020/7/7,9344.7,9378.9,9205,9256.1,30567.58625,283351533.1191725,0.15
2020/7/8,9256.1,9469.9,9229,9435.3,35127.07366,328902134.80845475,0.15
2020/7/9,9435.3,9439.7,9159.6,9233.2,30977.74818,288623895.1835096,0.15
2020/7/10,9233.1,9314,9126.3,9288.4,33388.31714,307293871.67413086,0.15
2020/7/11,9288.6,9298.5,9179,9234.4,26000.66813,240052902.28938127,0.15
2020/7/12,9234.3,9346.1,9159,9300,25776.3657,238444115.45049304,0.15
2020/7/13,9300.1,9341.8,9201.7,9242,37422.34526,347270436.8712591,0.16
2020/7/14,9242,9273.5,9111,9253.2,31715.00211,292268263.0520374,0.17
2020/7/15,9253.2,9272,9160,9198.5,27103.94988,250009657.18782708,0.15
2020/7/16,9198.5,9224.6,9047.1,9133.9,52755.6056,481505836.4128861,0.14
2020/7/17,9134,9185,9090.7,9155.3,24684.22034,225543350.96180636,0.14
2020/7/18,9155.3,9206.8,9125,9168.6,29836.2681,273517513.12883794,0.14
2020/7/19,9168.6,9230,9099.2,9207.6,19571.97996,179062713.01053873,0.14
2020/7/20,9208.6,9218.6,9134.4,9160.5,39868.5868,365782774.34252775,0.14
2020/7/21,9160.5,9438,9152,9387.8,34614.80276,322428746.2756953,0.15
2020/7/22,9387.8,9543.8,9275,9518.3,34003.48625,318773385.2387198,0.14
2020/7/23,9518.4,9666,9441.7,9603.7,35856.24516,342061209.7382171,0.14
2020/7/24,9603.7,9631,9466,9537.4,34675.90235,331014213.25119835,0.16
2020/7/25,9537.4,9730,9524.7,9701.5,44796.49876,430771319.8296525,0.16
2020/7/26,9701.5,10163.2,9649.2,9931.5,56115.38327,555155463.0032966,0.16
2020/7/27,9931.5,11386,9921.3,11031.3,102013.7272,1074275733.7902703,0.14
2020/7/28,11031.4,11239.3,10568.6,10908,76366.61638,838057906.6604693,0.14
2020/7/29,10908.1,11340,10834.6,11101.1,66630.00268,739238784.9,0.13
2020/7/30,11101.1,11170,10829.7,11099.6,62972.34741,693896461.5691996,0.11
2020/7/31,11099.6,11441.5,10962.5,11336.6,60042.06588,671695574.6194999,0.11
2020/8/1,11336.6,11857.5,11210.4,11803.9,53960.0398,626130176.3621761,0.11
2020/8/2,11803.9,12100,10422,11070.8,73849.71767,834106671.6835202,0.11
2020/8/3,11071.4,11469,10915.4,11220.4,45342.97513,509833966.5471737,0.12
2020/8/4,11220.4,11414.1,11015.1,11190,61234.53058,687771418.1132897,0.14
2020/8/5,11190.1,11778.5,11091.2,11739.1,56979.51096,652155980.5069194,0.12
2020/8/6,11739.2,11899,11561.6,11762.9,56701.54285,665292378.2468258,0.14
2020/8/7,11762.9,11910,11322.1,11592.8,59455.39125,695509530.4286894,0.14
2020/8/8,11592.8,11809.9,11515.4,11762.3,43293.11945,505120506.42811006,0.14
2020/8/9,11762.2,11793.2,11525,11679.2,42237.60016,492763535.4008798,0.14
2020/8/10,11679.2,12053.6,11450,11890.8,53691.05643,637491260.2164397,0.13
2020/8/11,11890.9,11935.5,11107.1,11389.4,58438.61654,678794589.9354874,0.15
2020/8/12,11389.4,11618,11141,11565.1,69726.09487,799020562.5401946,0.13
2020/8/13,11565.2,11789,11358.6,11777,46753.68644,540307326.4602914,0.14
2020/8/14,11776.9,11850,11634.9,11759,36563.65256,429520964.56141293,0.13
2020/8/15,11758.9,11979.4,11681.6,11853.5,38706.82998,459371990.9,0.13
2020/8/16,11853.5,11934.1,11684.4,11910,35978.6267,426140247.91245264,0.13
2020/8/17,11910,12450,11769.1,12279.3,52670.42785,635206226.9378207,0.13
2020/8/18,12279.3,12384.7,11826,11946.5,43083.57841,521689574.8757539,0.13
2020/8/19,11946.5,12018,11572.4,11753.4,46185.10558,543796226,0.13
2020/8/20,11753.1,11879,11670.4,11856,34649.27408,408708253.0315194,0.12
2020/8/21,11856,11875.9,11494.7,11528.3,40035.83293,469555076.29595715,0.13
2020/8/22,11528.3,11682.5,11380.5,11664.2,37822.83073,436699560.4474923,0.13
2020/8/23,11664.2,11712.7,11515.8,11647.2,29152.88745,338666122.1745374,0.13
2020/8/24,11647.2,11822.4,11588,11752.6,30900.64963,362904829.66932523,0.14
2020/8/25,11752.6,11768,11111,11320.9,47622.78297,546101828.9903774,0.13
2020/8/26,11320.9,11537,11245.9,11461.3,43641.02195,497439571.7555856,0.12
2020/8/27,11461.9,11586,11126.3,11328.7,47450.67686,537913447.7534223,0.13
2020/8/28,11329.1,11540.1,11280,11526.6,37558.62345,429655765.78819823,0.12
2020/8/29,11526.5,11577.5,11420,11469.2,33465.76786,384889122.2,0.12
2020/8/30,11469.2,11715,11460.7,11712.3,26855.77947,311880719.2311646,0.12
2020/8/31,11712.3,11774.9,11569.9,11652.2,26040.57018,304263749.33485353,0.12
2020/9/1,11652.2,12050.9,11528,11922.2,40275.28338,477733311.56376696,0.12
2020/9/2,11921,11952.5,11150,11385.6,54800.3881,631283862.0237026,0.13
2020/9/3,11386.1,11460.1,9933,10135.6,60866.15936,657931825.9818947,0.12
2020/9/4,10136.3,10626.5,9887.8,10447.9,50583.34844,522875962.85415405,0.13
2020/9/5,10447.9,10566.3,9833.6,10167,53300.05027,543170482.3896358,0.13
2020/9/6,10167.4,10345.9,9998,10256.7,27690.55878,282193889.31332904,0.13
2020/9/7,10256.7,10408,9875.4,10371.2,36481.67126,370071654.10282815,0.13
2020/9/8,10371.2,10437.7,9850,10127.8,38383.38433,387782027.43012124,0.15
2020/9/9,10127.8,10341.8,9980,10218.9,35755.95367,364581070.8,0.14
2020/9/10,10218.8,10483.4,10206.8,10337.1,39865.54668,411990562.4162549,0.15
2020/9/11,10337.1,10398.1,10200.5,10387.2,34318.00378,353404336.4849313,0.13
